type,timestamp,source,event,event_type,entity_type,time_bucket,size_category,log_ip,destination,src_port,dst_port,length,level,pid
pcap,1776871287.052915,2404:6800:4007:815::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58070,89,,
pcap,1776871287.0540478,80.77.85.29,TCP connection,connection,ip,20,small,,192.168.1.4,443,64079,54,,
pcap,1776871287.0540478,80.77.85.29,TCP connection,connection,ip,20,small,,192.168.1.4,443,64079,54,,
pcap,1776871287.0541553,192.168.1.4,TCP connection,connection,ip,20,small,,80.77.85.29,64079,443,54,,
pcap,1776871287.0717907,192.168.1.4,TCP connection,connection,ip,20,small,,103.43.90.53,61973,443,66,,
pcap,1776871287.0805066,18.141.109.184,TCP connection,connection,ip,20,large,,192.168.1.4,443,61917,543,,
pcap,1776871287.0809739,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:815::200e,58070,443,94,,
pcap,1776871287.084263,fe80::43b9:ea7:9315:7318,UDP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,58339,53,98,,
pcap,1776871287.084376,fe80::43b9:ea7:9315:7318,UDP connection,connection,ip,20,small,,fe80::26de:8aff:fe46:4781,51667,53,98,,
pcap,1776871287.1334229,192.168.1.4,TCP connection,connection,ip,20,small,,18.141.109.184,61917,443,54,,
pcap,1776871287.1336799,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,74,,
pcap,1776871287.1336799,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,113,,
pcap,1776871287.1491525,192.168.1.4,UDP connection,connection,ip,20,small,,192.168.1.1,58339,53,78,,
pcap,1776871287.1491592,192.168.1.4,UDP connection,connection,ip,20,small,,192.168.1.1,51667,53,78,,
pcap,1776871287.1493254,fe80::26de:8aff:fe46:4781,UDP connection,connection,ip,20,medium,,fe80::43b9:ea7:9315:7318,53,51667,182,,
pcap,1776871287.1493254,fe80::26de:8aff:fe46:4781,UDP connection,connection,ip,20,medium,,fe80::43b9:ea7:9315:7318,53,58339,130,,
pcap,1776871287.150581,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,66,,
pcap,1776871287.1788745,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,74,,
pcap,1776871287.1856668,2404:6800:4007:815::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58070,687,,
pcap,1776871287.1856668,2404:6800:4007:815::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58070,308,,
pcap,1776871287.1861281,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2404:6800:4007:815::200e,58070,443,97,,
pcap,1776871287.1918933,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,57315,54,,
pcap,1776871287.1918933,135.125.170.102,TCP connection,connection,ip,20,large,,192.168.1.4,443,57315,1304,,
pcap,1776871287.194445,135.125.170.102,TCP connection,connection,ip,20,large,,192.168.1.4,443,57315,1203,,
pcap,1776871287.194528,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.102,57315,443,54,,
pcap,1776871287.1948855,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.102,57315,443,118,,
pcap,1776871287.195077,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.102,57315,443,146,,
pcap,1776871287.1952622,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.102,57315,443,479,,
pcap,1776871287.1953025,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.102,57315,443,214,,
pcap,1776871287.2039871,192.168.1.1,UDP connection,connection,ip,20,medium,,192.168.1.4,53,58339,110,,
pcap,1776871287.2043526,192.168.1.1,UDP connection,connection,ip,20,medium,,192.168.1.4,53,51667,162,,
pcap,1776871287.2921069,2404:6800:4007:815::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58070,86,,
pcap,1776871287.384292,182.161.73.131,TCP connection,connection,ip,20,small,,192.168.1.4,443,56790,93,,
pcap,1776871287.384662,192.168.1.4,TCP connection,connection,ip,20,small,,182.161.73.131,56790,443,54,,
pcap,1776871287.4122865,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,63871,443,66,,
pcap,1776871287.4211106,135.125.170.102,TCP connection,connection,ip,20,medium,,192.168.1.4,443,57315,212,,
pcap,1776871287.4211106,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,57315,54,,
pcap,1776871287.4211106,135.125.170.102,TCP connection,connection,ip,20,medium,,192.168.1.4,443,57315,138,,
pcap,1776871287.421249,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.102,57315,443,54,,
pcap,1776871287.4214883,135.125.170.102,TCP connection,connection,ip,20,medium,,192.168.1.4,443,57315,496,,
pcap,1776871287.4214883,135.125.170.102,TCP connection,connection,ip,20,medium,,192.168.1.4,443,57315,104,,
pcap,1776871287.4216557,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.102,57315,443,85,,
pcap,1776871287.426783,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,52608,443,66,,
pcap,1776871287.4337163,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,53190,66,,
pcap,1776871287.4338934,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,54,,
pcap,1776871287.4344735,192.168.1.4,TCP connection,connection,ip,20,large,,54.177.237.137,53190,443,1304,,
pcap,1776871287.4344735,192.168.1.4,TCP connection,connection,ip,20,large,,54.177.237.137,53190,443,532,,
pcap,1776871287.4993546,182.161.73.131,TCP connection,connection,ip,20,small,,192.168.1.4,443,56790,78,,
pcap,1776871287.4993546,182.161.73.131,TCP connection,connection,ip,20,small,,192.168.1.4,443,56790,54,,
pcap,1776871287.4994757,192.168.1.4,TCP connection,connection,ip,20,small,,182.161.73.131,56790,443,54,,
pcap,1776871287.582507,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2600:140f:7::17d4:a46a,60294,443,75,,
pcap,1776871287.6091845,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58924,98,,
pcap,1776871287.6095624,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,medium,,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,58924,443,102,,
pcap,1776871287.6385345,2600:140f:7::17d4:a46a,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,60294,86,,
pcap,1776871287.6687524,2606:4700:91b1:d8b7:9a1b:5fb:ccf5:ac50,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58924,74,,
pcap,1776871287.6769078,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,1021,,
pcap,1776871287.6769078,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,250,,
pcap,1776871287.6770723,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,74,,
pcap,1776871287.6783764,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,61236,443,66,,
pcap,1776871287.679314,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,medium,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,109,,
pcap,1776871287.6795826,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,57315,54,,
pcap,1776871287.685422,135.125.170.96,TCP connection,connection,ip,20,small,,192.168.1.4,443,52608,66,,
pcap,1776871287.6855423,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,52608,443,54,,
pcap,1776871287.6863914,192.168.1.4,TCP connection,connection,ip,20,large,,135.125.170.96,52608,443,1304,,
pcap,1776871287.6863914,192.168.1.4,TCP connection,connection,ip,20,large,,135.125.170.96,52608,443,709,,
pcap,1776871287.7009726,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,973,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1304,,
pcap,1776871287.701091,192.168.1.4,TCP connection,connection,ip,20,large,,130.211.115.4,59915,443,1030,,
pcap,1776871287.7018433,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,large,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,800,,
pcap,1776871287.7071714,192.168.1.4,TCP connection,connection,ip,20,small,,49.43.117.40,58592,7680,66,,
pcap,1776871287.7071714,192.168.1.4,TCP connection,connection,ip,20,small,,117.193.121.163,58591,7680,66,,
pcap,1776871287.7140312,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,63871,66,,
pcap,1776871287.714205,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,63871,443,54,,
pcap,1776871287.7146392,192.168.1.4,TCP connection,connection,ip,20,large,,54.177.237.137,63871,443,1304,,
pcap,1776871287.7146392,192.168.1.4,TCP connection,connection,ip,20,large,,54.177.237.137,63871,443,564,,
pcap,1776871287.7224457,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4009:82b::2003,55553,443,75,,
pcap,1776871287.7230742,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,53190,54,,
pcap,1776871287.7230742,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,53190,3804,,
pcap,1776871287.7230742,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,53190,569,,
pcap,1776871287.7232697,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,54,,
pcap,1776871287.7261486,192.168.1.4,TCP connection,connection,ip,20,medium,,54.177.237.137,53190,443,180,,
pcap,1776871287.7263346,192.168.1.4,TCP connection,connection,ip,20,medium,,54.177.237.137,53190,443,153,,
pcap,1776871287.7264452,192.168.1.4,TCP connection,connection,ip,20,large,,54.177.237.137,53190,443,558,,
pcap,1776871287.7829924,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,74,,
pcap,1776871287.7943907,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,74,,
pcap,1776871287.8287282,2404:6800:4009:82b::2003,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,55553,86,,
pcap,1776871287.8325818,192.168.1.4,TCP connection,connection,ip,20,small,,103.43.90.53,55552,443,66,,
pcap,1776871287.8880856,135.125.170.96,TCP connection,connection,ip,20,small,,192.168.1.4,443,61236,66,,
pcap,1776871287.888256,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,61236,443,54,,
pcap,1776871287.889336,192.168.1.4,UDP connection,connection,ip,20,medium,,224.0.0.251,5353,5353,171,,
pcap,1776871287.889639,fe80::43b9:ea7:9315:7318,UDP connection,connection,ip,20,medium,,ff02::fb,5353,5353,191,,
pcap,1776871287.8899696,192.168.1.4,TCP connection,connection,ip,20,large,,135.125.170.96,61236,443,1304,,
pcap,1776871287.8899696,192.168.1.4,TCP connection,connection,ip,20,large,,135.125.170.96,61236,443,613,,
pcap,1776871287.9418764,3.221.46.18,TCP connection,connection,ip,20,small,,192.168.1.4,443,53807,54,,
pcap,1776871287.9420123,192.168.1.4,TCP connection,connection,ip,20,small,,3.221.46.18,53807,443,54,,
pcap,1776871287.9461749,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,64786,93,,
pcap,1776871287.9461749,135.125.170.96,TCP connection,connection,ip,20,small,,192.168.1.4,443,52608,54,,
pcap,1776871287.9461749,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,64786,78,,
pcap,1776871287.9462848,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.102,64786,443,54,,
pcap,1776871287.9463575,135.125.170.96,TCP connection,connection,ip,20,large,,192.168.1.4,443,52608,2554,,
pcap,1776871287.9463575,135.125.170.96,TCP connection,connection,ip,20,large,,192.168.1.4,443,52608,696,,
pcap,1776871287.9464014,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,52608,443,54,,
pcap,1776871287.9464786,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.102,64786,443,54,,
pcap,1776871287.9468427,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.96,52608,443,118,,
pcap,1776871287.9469655,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.96,52608,443,146,,
pcap,1776871287.947095,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.96,52608,443,473,,
pcap,1776871288.0133805,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,53190,54,,
pcap,1776871288.0133805,54.177.237.137,TCP connection,connection,ip,20,medium,,192.168.1.4,443,53190,258,,
pcap,1776871288.0133805,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,63871,54,,
pcap,1776871288.0133805,54.177.237.137,TCP connection,connection,ip,20,medium,,192.168.1.4,443,53190,132,,
pcap,1776871288.0135176,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,54,,
pcap,1776871288.013831,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,92,,
pcap,1776871288.023816,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,53190,545,,
pcap,1776871288.023816,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,53190,92,,
pcap,1776871288.023816,130.211.115.4,TCP connection,connection,ip,20,small,,192.168.1.4,443,59915,54,,
pcap,1776871288.023816,130.211.115.4,TCP connection,connection,ip,20,small,,192.168.1.4,443,59915,54,,
pcap,1776871288.023816,54.177.237.137,TCP connection,connection,ip,20,small,,192.168.1.4,443,63871,54,,
pcap,1776871288.023816,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,63871,2554,,
pcap,1776871288.0240023,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,53190,443,54,,
pcap,1776871288.0240686,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,63871,443,54,,
pcap,1776871288.0241375,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,63871,1304,,
pcap,1776871288.0246236,54.177.237.137,TCP connection,connection,ip,20,large,,192.168.1.4,443,63871,569,,
pcap,1776871288.0247498,192.168.1.4,TCP connection,connection,ip,20,small,,54.177.237.137,63871,443,54,,
pcap,1776871288.0254257,192.168.1.4,TCP connection,connection,ip,20,medium,,54.177.237.137,63871,443,180,,
pcap,1776871288.0293505,130.211.115.4,TCP connection,connection,ip,20,small,,192.168.1.4,443,59915,54,,
pcap,1776871288.0351615,130.211.115.4,TCP connection,connection,ip,20,small,,192.168.1.4,443,59915,54,,
pcap,1776871288.0351615,130.211.115.4,TCP connection,connection,ip,20,medium,,192.168.1.4,443,59915,346,,
pcap,1776871288.0585961,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,178,,
pcap,1776871288.0585961,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,1304,,
pcap,1776871288.0585961,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,544,,
pcap,1776871288.0587506,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,74,,
pcap,1776871288.0657594,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,52608,443,89,,
pcap,1776871288.0737932,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:835::200e,55592,443,1288,,
pcap,1776871288.0739217,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:835::200e,55592,443,757,,
pcap,1776871288.0749998,192.168.1.4,TCP connection,connection,ip,20,small,,3.221.46.18,53807,443,54,,
pcap,1776871288.075327,192.168.1.4,TCP connection,connection,ip,20,large,,18.141.109.184,61917,443,1002,,
pcap,1776871288.0803444,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:80c::200e,58210,443,1292,,
pcap,1776871288.0804272,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:80c::200e,58210,443,1292,,
pcap,1776871288.080635,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,large,,2404:6800:4007:80c::200e,60458,443,594,,
pcap,1776871288.080687,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,medium,,2404:6800:4007:80c::200e,60458,443,113,,
pcap,1776871288.0828023,192.168.1.4,TCP connection,connection,ip,20,small,,103.43.90.53,61052,443,66,,
pcap,1776871288.0828023,192.168.1.4,TCP connection,connection,ip,20,small,,130.211.115.4,59915,443,54,,
pcap,1776871288.0980182,135.125.170.96,TCP connection,connection,ip,20,small,,192.168.1.4,443,61236,54,,
pcap,1776871288.0980182,135.125.170.96,TCP connection,connection,ip,20,large,,192.168.1.4,443,61236,1304,,
pcap,1776871288.1033733,135.125.170.96,TCP connection,connection,ip,20,large,,192.168.1.4,443,61236,1304,,
pcap,1776871288.1033733,135.125.170.96,TCP connection,connection,ip,20,large,,192.168.1.4,443,61236,696,,
pcap,1776871288.103493,192.168.1.4,TCP connection,connection,ip,20,small,,135.125.170.96,61236,443,54,,
pcap,1776871288.1037457,192.168.1.4,TCP connection,connection,ip,20,medium,,135.125.170.96,61236,443,118,,
pcap,1776871288.1457791,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2600:9000:2242:8600:1a:20f6:ba40:93a1,59774,443,75,,
pcap,1776871288.1465514,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,small,,2001:4860:4826:7700::,52498,443,91,,
pcap,1776871288.1568656,2404:6800:4007:80c::200e,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,60458,74,,
pcap,1776871288.1568656,2404:6800:4007:80c::200e,TCP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,60458,74,,
pcap,1776871288.1568656,2404:6800:4007:835::200e,UDP connection,connection,ip,20,small,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,55592,89,,
pcap,1776871288.1570446,2404:6800:4007:80c::200e,UDP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58210,102,,
pcap,1776871288.1570446,2404:6800:4007:80c::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58210,1292,,
pcap,1776871288.1570446,2404:6800:4007:80c::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58210,1292,,
pcap,1776871288.1570446,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,625,,
pcap,1776871288.1570446,2404:6800:4007:80c::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58210,1292,,
pcap,1776871288.1570446,2404:6800:4007:80c::200e,TCP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,60458,113,,
pcap,1776871288.1570446,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,525,,
pcap,1776871288.1572092,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,51218,443,74,,
pcap,1776871288.1578465,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:80c::200e,58210,443,1292,,
pcap,1776871288.1650372,135.125.170.102,TCP connection,connection,ip,20,small,,192.168.1.4,443,64786,54,,
pcap,1776871288.1706047,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,large,,2404:6800:4007:808::2002,52906,443,790,,
pcap,1776871288.1711538,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:808::2002,52906,443,176,,
pcap,1776871288.1713192,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,UDP connection,connection,ip,20,medium,,2404:6800:4007:808::2002,52906,443,170,,
pcap,1776871288.1735528,2606:4700:91b6:68b8:e11b:5fb:f740:4dfc,TCP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,51218,517,,
pcap,1776871288.179988,2404:6800:4007:80c::200e,TCP connection,connection,ip,20,medium,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,60458,144,,
pcap,1776871288.179988,18.141.109.184,TCP connection,connection,ip,20,medium,,192.168.1.4,443,61917,437,,
pcap,1776871288.1802926,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,TCP connection,connection,ip,20,small,,2404:6800:4007:80c::200e,60458,443,74,,
pcap,1776871288.180556,2404:6800:4007:80c::200e,UDP connection,connection,ip,20,large,,2401:4900:8fff:19e:8c18:16b5:e16a:5e0b,443,58210,1292,,
